timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
2022-07-27 12:06:19,0.005700751655554845,1.2345679012345676e-08,23.483733333333333,0.12143809523810345,0.37632380952380945,1658923587.516
2022-07-27 12:24:58,0.005377997499999765,1e-08,1271.1253333333332,0.13039047619047495,0.3840812983351747,1658924707.404
2022-07-27 12:25:52,0.005941096333333462,1e-08,1272.672711111111,0.14041320975776542,0.36900850451891853,1658924760.646
2022-07-27 12:26:48,0.00630023038888794,2.7777777777777777e-08,1273.082311111111,0.15362857142857397,0.38598095238095237,1658924815.967
2022-07-27 12:27:45,0.006604800333333413,2.7777777777777777e-08,2559.908977777777,0.15129843540199844,0.3978,1658924873.559
2022-07-27 12:28:40,0.006753092233333922,1.2345679012345676e-08,3830.1855761751303,0.147666666666672,0.36299562827998055,1658924936.915
2022-07-27 12:29:43,0.005428449185027762,1.2344856008228623e-08,1284.721567930314,0.1323238095238113,0.3753047619047619,1658924991.034
2022-07-27 12:30:43,0.006651443522222659,1.2345679012345676e-08,1272.3541333333333,0.14729523809523343,0.38520281851075994,1658925052.105
2022-07-27 12:31:46,0.006524664233333826,1.2345679012345676e-08,2570.148977777778,0.15726912526667927,0.3923714285714286,1658925121.874
2022-07-27 12:32:52,0.0056552374888888665,1e-08,1275.7219555555555,0.14536173778891393,0.37909523809523815,1658925180.146
2022-07-27 12:33:45,0.005009589044445622,1.2345679012345676e-08,2555.8584888888886,0.13339999999999583,0.3735333333333334,1658925233.409
2022-07-27 12:34:58,0.005964054322222031,1.2345679012345676e-08,1271.7169777777776,0.12851428571428986,0.3825523809523809,1658925306.846
2022-07-27 12:36:02,0.005022902683333541,1e-08,3824.116622222222,0.127142135896438,0.3710380952380953,1658925370.554
2022-07-27 12:36:57,0.006261419688888104,1e-08,2553.082311111111,0.13283809523809914,0.3901286776961835,1658925427.342
2022-07-27 12:37:58,0.0064540433777779075,1.2345679012345676e-08,0.2730666666666667,0.14812910107330107,0.40188571428571424,1658925486.751
2022-07-27 12:38:53,0.006341509988888244,7.901234567901233e-09,0.045511111111111106,0.13852380952381046,0.37037989390779313,1658925541.298
2022-07-27 12:39:45,0.005785208244444422,7.901234567901233e-09,0.1365333333333333,0.1415251573824605,0.3711333333333333,1658925593.447
2022-07-27 12:40:37,0.005973712477777502,1e-08,0.1365333333333333,0.14088571428571325,0.39309694562701786,1658925646.508
2022-07-27 12:41:33,0.005252706288888476,1e-08,1270.8977777777777,0.1198975218575534,0.3726285714285714,1658925702.176
2022-07-27 12:42:31,0.005723213066667338,1.2345679012345676e-08,2555.5854222222224,0.13483809523809126,0.4202125633309208,1658925759.167
2022-07-27 12:43:35,0.006322182333332825,1.2345679012345676e-08,1283.1857777777777,0.20039047619047046,1.2766180335987198,1658925822.976
2022-07-27 12:44:29,0.006496463409484756,1.0000888948151661e-08,3810.8000044455807,0.3014857142857138,1.5169238095238096,1658925877.552
2022-07-27 12:45:28,0.005943261355554972,1.493827160493827e-08,3809.3710222222217,0.2521999999999994,1.2872571428571427,1658925937.736
2022-07-27 12:46:26,0.006592591733332635,1.2345679012345676e-08,2544.071111111111,0.21356190476190803,1.3466003790584493,1658925994.765
2022-07-27 12:48:47,0.005561443611111372,7.901234567901233e-09,1266.164622222222,0.14171428571429298,0.38381904761904756,1658926134.68
2022-07-27 12:49:44,0.006571514899999581,1e-08,1279.9118251613834,0.1700952380952441,0.4079428571428571,1658926191.986
2022-07-27 12:50:35,0.007128987710700802,1.4939267539508386e-08,2544.389688888889,0.17899047619047173,0.39232380952380946,1658926243.81
2022-07-27 12:51:51,0.005665442566666772,1.2345679012345676e-08,1280.3413636767714,0.15109523809523467,0.3682400899098996,1658926320.385
2022-07-27 12:52:47,0.006406738611111804,1.493827160493827e-08,1278.725688888889,0.1422802940840346,0.3817714285714286,1658926375.269
2022-07-27 12:53:50,0.0066754525111112645,1.2345679012345676e-08,1269.353599324467,0.15167619047619219,0.3951523809523809,1658926438.472
2022-07-27 12:54:45,0.0062569442111112036,1e-08,1.5928888888888886,0.1577333333333334,0.4085026142110225,1658926494.263
2022-07-27 12:55:36,0.006269619955555248,1e-08,1268.0760888888888,0.14547619047618443,0.3937047619047619,1658926544.482
2022-07-27 12:56:28,0.005134500822223092,1.2345679012345676e-08,2533.512533333333,0.143857142857137,0.37860129337028675,1658926596.546
2022-07-27 12:57:21,0.006721774067736604,7.90193694668773e-09,1267.0748444444441,0.1471714285714376,0.3767238095238095,1658926648.905
