timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
2022-07-27 12:06:19,0.001438518366666762,3.4679012345679e-07,3605.754311111111,0.12410476190476467,0.3796380952380952,1658923587.982
2022-07-27 12:24:58,0.0010068512666666467,2.6693554651874513e-07,0.0,0.12840489161491603,0.38581904761904756,1658924707.794
2022-07-27 12:25:52,0.0009256457666664471,3.4679012345679e-07,3605.6632888888885,0.1419483252859455,0.36216339788346685,1658924761.03
2022-07-27 12:26:48,0.0011717140222221663,2.390282806321342e-07,3598.8821333333335,0.15536190476190487,0.38444761904761904,1658924816.306
2022-07-27 12:27:45,0.008363303288888978,3.3382716049382713e-07,112.41244444444443,0.15134285714285828,0.3886545219072288,1658924873.957
2022-07-27 12:28:40,0.0014762574244224932,2.964197530864197e-07,0.6371060028664437,0.14391435619517354,0.38321904761904757,1658924937.3
2022-07-27 12:29:43,0.0010134164314762213,2.964197530864197e-07,3662.1329362874726,0.1319428571428643,0.36860952380952383,1658924991.489
2022-07-27 12:30:43,0.0014832878777775072,1.782716049382716e-07,3662.4611555555557,0.14708626928204438,0.3934095238095238,1658925052.51
2022-07-27 12:31:46,0.0013769124235573742,2.611939361533263e-07,3677.8359640426406,0.15316190476190605,0.40461177994513864,1658925122.255
2022-07-27 12:32:52,0.0012962178666665774,2.5002222370379145e-07,10979.695890837167,0.14469523809523685,0.3952403173121792,1658925180.509
2022-07-27 12:33:45,0.0022053978223432026,2.2830711799773187e-07,7322.376490194989,0.13309523809523632,0.36207619047619044,1658925233.766
2022-07-27 12:34:58,0.0019273665111108407,3.21164636320188e-07,10980.205324207815,0.12731428571428408,0.37368571428571423,1658925307.41
2022-07-27 12:36:02,0.0011259018000000902,2.390123456790123e-07,7322.783288888889,0.12740952380952705,0.38048334397058403,1658925370.904
2022-07-27 12:36:57,0.0010518224698875503,2.336111111111111e-07,7329.564444444446,0.13183987198902336,0.3833619047619048,1658925427.702
2022-07-27 12:37:58,0.0016378592283164848,2.964197530864197e-07,0.6142873806468815,0.14930476190475622,0.40735026618287096,1658925487.1
2022-07-27 12:38:53,0.0017931341888887194,2.612345679012345e-07,3661.141333333333,0.14137691304057895,0.3800190476190476,1658925541.646
2022-07-27 12:39:45,0.0012989711418795033,2.282716049382716e-07,7326.756867277091,0.14068571428571816,0.3653272888313222,1658925593.795
2022-07-27 12:40:37,0.0010718432222224313,2.612345679012346e-07,7323.283911111111,0.1393468384810968,0.3876952380952381,1658925646.875
2022-07-27 12:41:33,0.001102838333333188,2.1777777777777778e-07,7322.922593189267,0.12057142857142977,0.38127392902721957,1658925702.594
2022-07-27 12:42:31,0.0011888990444444086,2.7271604938271605e-07,3658.228622222222,0.13404251266618913,0.4094761904761905,1658925759.557
2022-07-27 12:43:35,0.0011973897105395314,2.7271604938271605e-07,0.04551313391706298,0.20250657117824375,1.2681333333333333,1658925823.35
2022-07-27 12:44:29,0.0009723172499998138,2.669444444444445e-07,1.4108444444444441,0.30278095238094876,1.4538190476190476,1658925877.919
2022-07-27 12:45:28,0.0012343146858581628,2.390123456790123e-07,4.16156165159313,0.24932380952381994,1.236,1658925938.222
2022-07-27 12:46:26,0.0010129908333333837,2.281955334216996e-07,3662.006044444445,0.21266321894910675,1.3351238095238094,1658925995.103
2022-07-27 12:48:47,0.013716976866666642,1.9753086419753082e-07,44.2368,0.13973333333332877,0.3823428571428571,1658926135.022
2022-07-27 12:49:44,0.001345055677777888,3.3382716049382713e-07,0.0,0.1700952380952441,0.3994285714285714,1658926192.418
2022-07-27 12:50:35,0.0018516664666666175,2.844444444444445e-07,2.822159248763683,0.17782857142856862,0.40250476190476187,1658926244.161
2022-07-27 12:51:51,0.0011567339555556245,1.877777777777778e-07,3692.1344,0.15061813055984094,0.37799047619047615,1658926320.754
2022-07-27 12:52:47,0.0014968182040398308,2.3904421717888415e-07,7378.734517010734,0.1426666666666692,0.3729857910174851,1658926375.605
2022-07-27 12:53:50,0.0012381052777777136,2.5e-07,7380.309333333333,0.15203809523810308,0.4029333333333333,1658926438.817
2022-07-27 12:54:45,0.0012487973333334267,2.282716049382716e-07,1.4563555555555554,0.15920497509595138,0.3883809523809523,1658926494.619
2022-07-27 12:55:36,0.0011816789999999045,3.2111111111111103e-07,0.045511111111111106,0.14622857142857074,0.3837523809523809,1658926544.835
2022-07-27 12:56:28,0.0010220815111109812,2.50061122316641e-07,0.0,0.1427374115450884,0.39778095238095235,1658926596.922
2022-07-27 12:57:21,0.0009921993777778778,2.499722245368656e-07,3693.4997333333336,0.1452571428571398,0.38666666666666666,1658926649.244
